Order ID,Creation Date,Creation Time,Customer ID,Order Value,Currency,Order Type,User,Requested Delivery Date,Delivery Block,Billing Block,Company Code
Order - 1421,17/07/2024,22:37:16,CUST - 038,915.14,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1422,17/07/2024,22:45:19,CUST - 036,1586.25,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1423,17/07/2024,22:57:06,CUST - 036,1993.87,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1425,19/07/2024,11:52:53,CUST - 011,48960,EUR,SO,USER - 05664,20/07/2024,,,Company 1
Order - 1428,19/07/2024,14:21:10,CUST - 015,1150,EUR,ST,USER - 10897,20/07/2024,,,Company 1
Order - 1431,23/07/2024,10:55:10,CUST - 057,2679.67,EUR,ST,USER - 10897,23/07/2024,,,Company 1
Order - 1432,23/07/2024,13:12:03,CUST - 011,19943.53,EUR,SO,USER - 05664,24/07/2024,,,Company 1
Order - 1433,23/07/2024,13:42:46,CUST - 011,14212.34,EUR,SO,USER - 05664,23/07/2024,,,Company 1
Order - 1434,23/07/2024,13:46:43,CUST - 057,2961.12,EUR,ST,USER - 10897,24/07/2024,,,Company 1
Order - 1435,23/07/2024,13:53:25,CUST - 011,26253.48,EUR,SO,USER - 05664,24/07/2024,,,Company 1
Order - 1436,23/07/2024,13:58:45,CUST - 026,41897.17,EUR,ST,USER - 10897,24/07/2024,,,Company 1
Order - 1437,24/07/2024,14:21:24,CUST - 011,26253.48,EUR,SO,USER - 05664,25/07/2024,,,Company 1
Order - 1438,24/07/2024,14:27:22,CUST - 011,29456.7,EUR,SO,USER - 05664,25/07/2024,,,Company 1
Order - 1439,24/07/2024,14:31:49,CUST - 011,14828.93,EUR,SO,USER - 05664,25/07/2024,,,Company 1
Order - 1440,25/07/2024,11:08:40,CUST - 011,26253.48,EUR,SO,USER - 05664,26/07/2024,,,Company 1
Order - 1441,26/07/2024,09:21:51,CUST - 010,52000,EUR,FA,USER - 07829,09/07/2024,,,Company 1
Order - 1442,29/07/2024,15:25:42,CUST - 026,40818.88,EUR,ST,USER - 10897,29/07/2024,,,Company 1
Order - 1443,29/07/2024,15:45:16,CUST - 057,2320.31,EUR,ST,USER - 10897,30/07/2024,,,Company 1
Order - 1444,29/07/2024,18:57:47,CUST - 036,69760.72,USD,ST,USER - 02130,29/07/2024,,,Company 2
Order - 1445,30/07/2024,13:45:05,CUST - 011,19922.44,EUR,SO,USER - 05664,30/07/2024,,,Company 1
Order - 1446,30/07/2024,13:52:53,CUST - 011,21161.56,EUR,SO,USER - 05664,30/07/2024,,,Company 1
Order - 1447,30/07/2024,14:05:08,CUST - 011,26253.48,EUR,SO,USER - 05664,31/07/2024,,,Company 1
Order - 1448,30/07/2024,15:29:40,CUST - 026,40890.44,EUR,ST,USER - 10897,31/07/2024,,,Company 1
Order - 1449,30/07/2024,16:18:23,CUST - 057,2004.79,EUR,ST,USER - 10897,21/08/2024,,,Company 1
Order - 1450,30/07/2024,17:03:20,CUST - 026,32284.22,EUR,ST,USER - 10897,31/07/2024,,,Company 1
Order - 1451,30/07/2024,17:08:19,CUST - 009,500,PLN,ST,USER - 10897,30/07/2024,,,Company 1
Order - 1452,30/07/2024,17:12:11,CUST - 001,19305,EUR,ST,USER - 10897,31/07/2024,,,Company 1
Order - 1453,30/07/2024,18:07:28,CUST - 038,1217.97,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1454,30/07/2024,18:21:28,CUST - 035,6317.91,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1455,30/07/2024,18:35:32,CUST - 050,2281,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1456,30/07/2024,18:53:25,CUST - 037,1699.07,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1457,30/07/2024,19:14:03,CUST - 037,4479.29,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1458,30/07/2024,19:21:34,CUST - 037,285.82,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1459,30/07/2024,19:26:39,CUST - 038,315.14,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1460,30/07/2024,19:37:43,CUST - 037,2337.13,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1461,30/07/2024,19:46:08,CUST - 036,508.27,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1462,30/07/2024,20:23:24,CUST - 036,330.52,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1463,30/07/2024,20:28:22,CUST - 038,694.09,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1464,30/07/2024,20:43:20,CUST - 036,820.18,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1465,30/07/2024,20:49:36,CUST - 036,2211.89,USD,ST,USER - 02130,30/07/2024,,,Company 2
Order - 1466,30/07/2024,21:00:55,CUST - 038,365.78,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1467,30/07/2024,21:06:58,CUST - 038,347.29,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1468,30/07/2024,21:12:13,CUST - 034,1259.75,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1469,30/07/2024,21:17:18,CUST - 038,577.95,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1470,30/07/2024,21:24:18,CUST - 034,909.4,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1471,31/07/2024,16:36:04,CUST - 038,1118.38,USD,ST,USER - 02130,01/08/2024,,,Company 2
Order - 1472,31/07/2024,16:42:07,CUST - 034,1307.6,USD,ST,USER - 02130,01/08/2024,,,Company 2
Order - 1473,31/07/2024,16:49:34,CUST - 034,909.4,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1474,31/07/2024,16:55:28,CUST - 036,4275.36,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1475,31/07/2024,17:04:11,CUST - 036,914.75,USD,ST,USER - 02130,01/08/2024,,,Company 2
Order - 1476,31/07/2024,17:15:41,CUST - 037,884.18,USD,ST,USER - 02130,01/08/2024,,,Company 2
Order - 1477,31/07/2024,17:22:01,CUST - 037,8849.75,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1478,31/07/2024,17:37:55,CUST - 036,5623.76,USD,ST,USER - 02130,31/07/2024,,,Company 2
Order - 1479,01/08/2024,14:54:13,CUST - 014,41275,EUR,ST,USER - 10897,01/08/2024,,,Company 1
Order - 1480,02/08/2024,13:12:52,CUST - 011,13908.02,EUR,SO,USER - 05664,02/08/2024,,,Company 1
Order - 1481,02/08/2024,13:24:46,CUST - 011,26253.48,EUR,SO,USER - 05664,02/08/2024,,,Company 1
Order - 1482,07/08/2024,18:39:26,CUST - 038,2072.73,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1483,07/08/2024,18:47:16,CUST - 038,116.02,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1484,07/08/2024,18:55:30,CUST - 036,886.45,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1485,07/08/2024,19:03:50,CUST - 036,427.97,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1486,07/08/2024,19:10:53,CUST - 036,993.84,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1487,07/08/2024,19:18:55,CUST - 036,3269.41,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1488,07/08/2024,19:48:09,CUST - 036,4385.3,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1489,07/08/2024,20:24:37,CUST - 036,816.11,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1490,07/08/2024,20:31:19,CUST - 034,556.85,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1491,07/08/2024,21:54:07,CUST - 036,249,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1492,07/08/2024,22:02:11,CUST - 051,198.25,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1493,07/08/2024,22:08:23,CUST - 036,1310.2,USD,ST,USER - 02130,07/08/2024,,,Company 2
Order - 1494,07/08/2024,22:13:12,CUST - 038,1227.42,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1495,07/08/2024,22:18:38,CUST - 034,1259.75,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1496,07/08/2024,22:24:49,CUST - 036,1096.42,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1497,07/08/2024,22:35:38,CUST - 036,10913.1,USD,ST,USER - 02130,08/08/2024,,,Company 2
Order - 1498,08/08/2024,11:50:22,CUST - 008,5022.79,PLN,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1499,08/08/2024,12:26:52,CUST - 002,740000,EUR,ST,USER - 08479,08/08/2024,,,Company 1
Order - 1500,08/08/2024,13:15:20,CUST - 010,33789.6,EUR,ST,USER - 08479,08/08/2024,,,Company 1
Order - 1501,09/08/2024,19:49:19,CUST - 039,1412.16,EUR,ST,USER - 08479,10/08/2024,,,Company 1
Order - 1502,09/08/2024,20:04:17,CUST - 010,636.82,EUR,ST,USER - 08479,10/08/2024,,,Company 1
Order - 1503,09/08/2024,20:20:26,CUST - 010,326982.84,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1504,09/08/2024,20:35:15,CUST - 048,12747.84,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1505,09/08/2024,21:19:56,CUST - 039,802.83,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1506,09/08/2024,21:25:56,CUST - 010,87.93,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1507,09/08/2024,21:33:48,CUST - 010,97179.71,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1508,09/08/2024,21:57:06,CUST - 048,1923.99,EUR,ST,USER - 08479,09/08/2024,,,Company 1
Order - 1509,12/08/2024,22:00:57,CUST - 036,1808.83,USD,ST,USER - 02130,13/08/2024,,,Company 2
Order - 1510,12/08/2024,22:07:47,CUST - 038,684.47,USD,ST,USER - 02130,13/08/2024,,,Company 2
Order - 1511,12/08/2024,22:16:31,CUST - 038,332.77,USD,ST,USER - 02130,13/08/2024,,,Company 2
Order - 1512,12/08/2024,22:23:40,CUST - 036,1775.87,USD,ST,USER - 02130,12/08/2024,,,Company 2
Order - 1513,12/08/2024,22:39:38,CUST - 036,1235.89,USD,ST,USER - 02130,12/08/2024,,,Company 2
Order - 1514,12/08/2024,22:54:01,CUST - 036,230.87,USD,ST,USER - 02130,13/08/2024,,,Company 2
Order - 1515,13/08/2024,07:57:34,CUST - 020,47149,EUR,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1516,13/08/2024,08:16:26,CUST - 055,500,EUR,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1517,13/08/2024,09:02:17,CUST - 026,35798.48,EUR,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1518,13/08/2024,09:38:31,CUST - 057,2098.9,EUR,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1519,13/08/2024,10:17:57,CUST - 057,1277.29,EUR,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1520,13/08/2024,17:03:21,CUST - 058,500,PLN,ST,USER - 08479,13/08/2024,,,Company 1
Order - 1521,14/08/2024,15:05:39,CUST - 011,421.72,EUR,SO,USER - 03676,14/08/2024,,,Company 1
Order - 1522,14/08/2024,15:46:10,CUST - 011,14709.36,EUR,SO,USER - 03676,14/08/2024,,,Company 1
Order - 1523,14/08/2024,15:50:46,CUST - 011,31229.28,EUR,SO,USER - 03676,14/08/2024,,,Company 1
Order - 1524,14/08/2024,15:56:58,CUST - 011,17132.18,EUR,SO,USER - 03676,14/08/2024,,,Company 1
Order - 1525,19/08/2024,10:48:15,CUST - 003,74861,EUR,ST,USER - 08479,19/08/2024,,,Company 1
Order - 1526,19/08/2024,10:59:20,CUST - 003,7412,EUR,ST,USER - 08479,17/08/2024,,,Company 1
Order - 1527,20/08/2024,12:14:46,CUST - 011,11046.58,EUR,SO,USER - 03676,20/08/2024,,,Company 1
Order - 1528,20/08/2024,20:20:02,CUST - 036,1100,USD,ST,USER - 02130,20/08/2024,,,Company 2
Order - 1529,21/08/2024,13:53:46,CUST - 028,74800,EUR,ST,USER - 10897,18/09/2024,,,Company 1
Order - 1530,21/08/2024,15:15:26,CUST - 011,20400.52,EUR,SO,USER - 03676,21/08/2024,,,Company 1
Order - 1531,21/08/2024,15:20:25,CUST - 011,35752.05,EUR,SO,USER - 03676,21/08/2024,,,Company 1
Order - 1532,21/08/2024,18:52:14,CUST - 034,1683.8,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1533,21/08/2024,18:59:20,CUST - 038,994.64,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1534,21/08/2024,19:12:35,CUST - 036,2979.43,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1535,21/08/2024,19:19:26,CUST - 034,2292.1,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1536,21/08/2024,19:24:40,CUST - 034,1158.55,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1537,21/08/2024,19:29:34,CUST - 034,271.95,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1538,21/08/2024,19:48:18,CUST - 035,381.67,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1539,21/08/2024,19:55:12,CUST - 038,316.77,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1540,21/08/2024,20:13:18,CUST - 036,7676.8,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1541,21/08/2024,20:37:14,CUST - 036,1513.66,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1542,21/08/2024,22:10:57,CUST - 036,1100,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1543,21/08/2024,22:51:13,CUST - 036,4196.3,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1544,21/08/2024,23:08:32,CUST - 036,2133.68,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1545,21/08/2024,23:16:16,CUST - 036,840.46,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1546,21/08/2024,23:23:55,CUST - 036,153.87,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1547,21/08/2024,23:30:11,CUST - 036,488.4,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1548,21/08/2024,23:35:40,CUST - 036,667.6,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1549,21/08/2024,23:52:04,CUST - 036,1775.87,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1550,21/08/2024,23:58:16,CUST - 038,1608.14,USD,ST,USER - 02130,21/08/2024,,,Company 2
Order - 1551,22/08/2024,00:04:03,CUST - 034,319.8,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1552,22/08/2024,00:09:53,CUST - 036,2032.68,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1553,22/08/2024,00:15:49,CUST - 036,724.15,USD,ST,USER - 02130,22/08/2024,,,Company 2
Order - 1554,22/08/2024,09:27:18,CUST - 011,48960,EUR,SO,USER - 03676,22/08/2024,,,Company 1
Order - 1555,26/08/2024,12:53:13,CUST - 011,18278.15,EUR,SO,USER - 03676,26/08/2024,,,Company 1
Order - 1556,26/08/2024,13:06:21,CUST - 011,26253.48,EUR,SO,USER - 03676,26/08/2024,,,Company 1
Order - 1557,26/08/2024,13:13:05,CUST - 011,20257.24,EUR,SO,USER - 03676,26/08/2024,,,Company 1
Order - 1558,27/08/2024,09:22:06,CUST - 011,48960,EUR,SO,USER - 03676,27/08/2024,,,Company 1
Order - 1559,27/08/2024,23:21:37,CUST - 036,775.39,USD,ST,USER - 02130,27/08/2024,,,Company 2
Order - 1560,27/08/2024,23:27:48,CUST - 038,711.66,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1561,27/08/2024,23:34:20,CUST - 036,8736.1,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1562,27/08/2024,23:41:25,CUST - 036,1652.71,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1563,27/08/2024,23:59:02,CUST - 034,1221.8,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1564,28/08/2024,00:04:18,CUST - 034,308.25,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1565,28/08/2024,00:10:48,CUST - 036,1578.14,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1566,28/08/2024,00:17:57,CUST - 036,2731.06,USD,ST,USER - 02130,28/08/2024,,,Company 2
Order - 1567,28/08/2024,15:54:19,CUST - 036,5718.1,USD,ST,USER - 02130,29/08/2024,,,Company 2
Order - 1568,28/08/2024,20:40:08,CUST - 057,2182.7,EUR,ST,USER - 10897,28/08/2024,,,Company 1
Order - 1569,28/08/2024,20:51:47,CUST - 057,1497.66,EUR,ST,USER - 10897,28/08/2024,,,Company 1
Order - 1570,28/08/2024,20:57:58,CUST - 010,35500,EUR,ST,USER - 10897,28/08/2024,,,Company 1
Order - 1571,29/08/2024,10:57:16,CUST - 011,29057.66,EUR,SO,USER - 03676,29/08/2024,,,Company 1
Order - 1572,29/08/2024,12:15:27,CUST - 026,43505.54,EUR,ST,USER - 10897,29/08/2024,,,Company 1
Order - 1573,29/08/2024,12:21:34,CUST - 026,38176.7,EUR,ST,USER - 10897,29/08/2024,,,Company 1
Order - 1574,29/08/2024,14:48:56,CUST - 054,-131.84,EUR,ST,USER - 10897,29/08/2024,,,Company 1
Order - 1575,29/08/2024,16:40:31,CUST - 014,-70400,EUR,ST,USER - 10897,29/08/2024,,,Company 1
Order - 1576,30/08/2024,15:36:54,CUST - 036,61040.63,USD,ST,USER - 02130,30/08/2024,,,Company 2
Order - 1577,02/09/2024,13:00:22,CUST - 014,70400,EUR,ST,USER - 10897,29/08/2024,,,Company 1
Order - 1578,02/09/2024,15:33:01,CUST - 026,33913.14,EUR,ST,USER - 10897,02/09/2024,,,Company 1
Order - 1579,02/09/2024,15:37:17,CUST - 058,500,PLN,ST,USER - 10897,02/09/2024,,,Company 1
Order - 1580,02/09/2024,15:40:17,CUST - 026,36665.54,EUR,ST,USER - 10897,02/09/2024,,,Company 1
Order - 1581,03/09/2024,19:18:13,CUST - 038,1507.12,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1582,03/09/2024,19:25:26,CUST - 036,2924.12,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1583,03/09/2024,19:36:26,CUST - 036,539.46,USD,ST,USER - 02130,04/09/2024,,,Company 2
Order - 1584,03/09/2024,19:50:46,CUST - 037,19170.25,USD,ST,USER - 02130,04/09/2024,,,Company 2
Order - 1585,03/09/2024,20:26:50,CUST - 037,2880.11,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1586,03/09/2024,22:01:10,CUST - 034,765.85,USD,ST,USER - 02130,04/09/2024,,,Company 2
Order - 1587,03/09/2024,22:06:12,CUST - 038,1182.42,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1588,03/09/2024,22:16:18,CUST - 034,319.8,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1589,03/09/2024,22:22:31,CUST - 036,1781.63,USD,ST,USER - 02130,04/09/2024,,,Company 2
Order - 1590,03/09/2024,22:30:25,CUST - 036,769.41,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1591,03/09/2024,22:39:37,CUST - 034,909.4,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1592,03/09/2024,22:46:20,CUST - 036,543.91,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1593,03/09/2024,22:52:55,CUST - 034,588.2,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1594,03/09/2024,22:59:14,CUST - 034,290.65,USD,ST,USER - 02130,03/09/2024,,,Company 2
Order - 1595,03/09/2024,23:15:18,CUST - 034,319.8,USD,ST,USER - 02130,04/09/2024,,,Company 2
Order - 1596,04/09/2024,15:01:46,CUST - 011,26253.48,EUR,SO,USER - 03676,04/09/2024,,,Company 1
Order - 1597,04/09/2024,16:36:10,CUST - 001,1116.72,EUR,SO,USER - 00934,17/09/2024,,,Company 1
Order - 1598,05/09/2024,13:11:31,CUST - 014,70400,EUR,ST,USER - 10897,05/09/2024,,,Company 1
Order - 1599,05/09/2024,14:00:46,CUST - 014,70400,EUR,ST,USER - 10897,18/12/2024,,,Company 1
Order - 1600,06/09/2024,14:52:19,CUST - 055,500,EUR,ST,USER - 10897,06/09/2024,,,Company 1
Order - 1601,06/09/2024,15:35:46,CUST - 057,2910.96,EUR,ST,USER - 10897,06/09/2024,,,Company 1
Order - 1602,09/09/2024,10:10:39,CUST - 008,4896.24,PLN,ST,USER - 10897,10/09/2024,,,Company 1
Order - 1603,09/09/2024,10:57:38,CUST - 059,22481.4,PLN,ST,USER - 10897,09/09/2024,,,Company 1
Order - 1604,09/09/2024,11:01:44,CUST - 010,4047.48,EUR,ST,USER - 10897,10/09/2024,,,Company 1
Order - 1605,09/09/2024,16:29:50,CUST - 002,740000,EUR,ST,USER - 08479,09/09/2024,,,Company 1
Order - 1606,10/09/2024,15:27:48,CUST - 026,37211.04,EUR,ST,USER - 10897,10/09/2024,,,Company 1
Order - 1607,10/09/2024,15:34:38,CUST - 026,38644.63,EUR,ST,USER - 10897,11/09/2024,,,Company 1
Order - 1608,11/09/2024,08:47:14,CUST - 011,48960,EUR,SO,USER - 03676,11/09/2024,,,Company 1
Order - 1609,11/09/2024,18:06:26,CUST - 036,170.38,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1610,11/09/2024,18:12:06,CUST - 034,765.85,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1611,11/09/2024,18:18:56,CUST - 038,4553.11,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1612,11/09/2024,18:24:01,CUST - 034,319.8,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1613,11/09/2024,18:32:59,CUST - 036,1775.9,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1614,11/09/2024,18:39:33,CUST - 036,578.5,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1615,11/09/2024,18:45:42,CUST - 036,1833.7,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1616,11/09/2024,18:52:10,CUST - 036,2781.53,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1617,11/09/2024,18:59:08,CUST - 034,765.85,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1618,11/09/2024,19:07:11,CUST - 034,2678.2,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1619,11/09/2024,19:12:38,CUST - 034,1908.2,USD,ST,USER - 02130,11/09/2024,,,Company 2
Order - 1620,11/09/2024,19:17:57,CUST - 038,1675.09,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1621,11/09/2024,19:24:01,CUST - 034,308.25,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1622,11/09/2024,19:29:03,CUST - 034,271.95,USD,ST,USER - 02130,12/09/2024,,,Company 2
Order - 1623,12/09/2024,19:41:20,CUST - 057,2211.78,EUR,ST,USER - 10897,12/09/2024,,,Company 1
Order - 1624,16/09/2024,13:44:35,CUST - 011,18182.88,EUR,SO,USER - 03676,16/09/2024,,,Company 1
Order - 1625,17/09/2024,18:36:10,CUST - 036,1063.89,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1626,17/09/2024,18:44:32,CUST - 036,2451.55,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1627,17/09/2024,20:06:50,CUST - 036,1376.24,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1628,17/09/2024,20:20:12,CUST - 037,951.07,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1629,17/09/2024,20:26:06,CUST - 037,7516.42,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1630,17/09/2024,20:31:42,CUST - 038,2464.57,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1631,17/09/2024,20:37:25,CUST - 038,344.29,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1632,17/09/2024,20:43:35,CUST - 036,1480.28,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1633,17/09/2024,20:50:21,CUST - 036,724.18,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1634,17/09/2024,22:29:00,CUST - 036,121.49,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1635,17/09/2024,22:35:11,CUST - 036,687.09,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1636,17/09/2024,22:41:22,CUST - 036,1006.89,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1637,17/09/2024,22:47:57,CUST - 036,768.99,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1638,17/09/2024,22:54:48,CUST - 036,899.74,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1639,17/09/2024,23:02:08,CUST - 038,1182.81,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1640,17/09/2024,23:07:43,CUST - 035,5623.9,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1641,17/09/2024,23:16:57,CUST - 034,271.95,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1642,17/09/2024,23:22:14,CUST - 034,308.25,USD,ST,USER - 02130,17/09/2024,,,Company 2
Order - 1643,17/09/2024,23:29:29,CUST - 036,117.89,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1644,17/09/2024,23:34:39,CUST - 038,1374.35,USD,ST,USER - 02130,18/09/2024,,,Company 2
Order - 1645,18/09/2024,21:32:30,CUST - 026,37314.35,EUR,ST,USER - 10897,18/09/2024,,,Company 1
Order - 1646,19/09/2024,17:19:07,CUST - 002,25000,EUR,ST,USER - 10897,19/09/2024,,,Company 1
Order - 1647,19/09/2024,17:48:14,CUST - 057,2431.62,EUR,ST,USER - 10897,20/09/2024,,,Company 1
Order - 1648,19/09/2024,17:54:34,CUST - 026,40371.55,EUR,ST,USER - 10897,19/09/2024,,,Company 1
Order - 1649,24/09/2024,15:29:38,CUST - 026,37435.78,EUR,ST,USER - 10897,25/09/2024,,,Company 1
Order - 1650,24/09/2024,19:13:04,CUST - 036,799.01,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1651,24/09/2024,19:19:43,CUST - 034,799.4,USD,ST,USER - 02130,24/09/2024,,,Company 2
Order - 1652,24/09/2024,19:26:50,CUST - 036,2032.84,USD,ST,USER - 02130,24/09/2024,,,Company 2
Order - 1653,24/09/2024,19:32:51,CUST - 038,598.39,USD,ST,USER - 02130,24/09/2024,,,Company 2
Order - 1654,24/09/2024,19:38:07,CUST - 034,1158.55,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1655,24/09/2024,19:43:41,CUST - 038,629.27,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1656,24/09/2024,19:50:07,CUST - 034,765.85,USD,ST,USER - 02130,24/09/2024,,,Company 2
Order - 1657,25/09/2024,00:06:42,CUST - 034,594.25,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1658,25/09/2024,00:17:34,CUST - 035,1475.64,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1659,25/09/2024,00:27:41,CUST - 034,337.4,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1660,25/09/2024,00:34:46,CUST - 036,1256.79,USD,ST,USER - 02130,25/09/2024,,,Company 2
Order - 1661,25/09/2024,00:40:26,CUST - 038,1836.79,USD,ST,USER - 02130,25/09/2024,,,Company 2
